frame,input.bJump,input.bJumped,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
384,False,False,0.000000,-372.600006,1001.359985,0.000000,-408.199982,1.820000,0.486793,-0.486815,0.512874,0.512839,-0.022600,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
385,False,False,0.000000,-376.000000,1001.380005,0.000000,-408.199982,1.820000,0.486745,-0.486766,0.512923,0.512883,-0.022000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
386,False,False,0.000000,-379.399994,1001.399963,0.000000,-408.199982,1.820000,0.486696,-0.486718,0.512972,0.512926,-0.021400,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
387,False,False,0.000000,-382.799988,1001.419983,0.000000,-408.199982,1.820000,0.486653,-0.486675,0.513010,0.512969,-0.020800,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
388,False,False,0.000000,-386.199982,1001.440002,0.000000,-408.199982,1.820000,0.486610,-0.486631,0.513049,0.513012,-0.020300,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
389,False,False,0.000000,-389.600006,1001.459961,0.000000,-408.199982,1.820000,0.486567,-0.486588,0.513093,0.513050,-0.019800,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
390,False,False,0.000000,-393.000000,1001.479980,0.000000,-408.199982,1.820000,0.486523,-0.486545,0.513137,0.513088,-0.019300,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
391,False,False,0.000000,-396.399994,1001.500000,0.000000,-408.199982,1.820000,0.486486,-0.486507,0.513171,0.513125,-0.018800,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
392,False,False,0.000000,-399.799988,1001.519958,0.000000,-408.199982,1.820000,0.486448,-0.486470,0.513205,0.513163,-0.018300,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
393,False,False,0.000000,-403.199982,1001.539978,0.000000,-408.199982,1.820000,0.486410,-0.486432,0.513239,0.513201,-0.017800,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
394,False,False,0.000000,-406.600006,1001.559998,0.000000,-408.199982,1.820000,0.486372,-0.486394,0.513273,0.513239,-0.017300,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
395,False,False,0.000000,-410.000000,1001.579956,0.000000,-408.199982,1.820000,0.486335,-0.486356,0.513312,0.513271,-0.016800,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
396,False,False,0.000000,-413.399994,1001.599976,0.000000,-408.199982,1.820000,0.486302,-0.486318,0.513346,0.513303,-0.016300,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
397,False,False,0.000000,-416.799988,1001.619995,0.000000,-408.199982,1.820000,0.486270,-0.486286,0.513375,0.513336,-0.015900,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
398,False,False,0.000000,-420.199982,1001.639954,0.000000,-408.199982,1.820000,0.486238,-0.486254,0.513404,0.513368,-0.015500,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
399,False,False,0.000000,-423.599976,1001.659973,0.000000,-408.199982,1.820000,0.486205,-0.486221,0.513433,0.513400,-0.015100,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
400,False,False,0.000000,-427.000000,1001.679993,0.000000,-408.199982,1.820000,0.486173,-0.486189,0.513462,0.513433,-0.014700,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
401,False,False,0.000000,-430.399994,1001.699951,0.000000,-408.199982,1.820000,0.486140,-0.486157,0.513496,0.513460,-0.014300,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
402,False,False,0.000000,-433.799988,1001.719971,0.000000,-408.199982,1.820000,0.486108,-0.486124,0.513530,0.513487,-0.013900,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
403,False,False,0.000000,-437.199982,1001.739990,0.000000,-408.199982,1.820000,0.486081,-0.486097,0.513554,0.513514,-0.013500,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
404,False,False,0.000000,-440.599976,1001.759949,0.000000,-408.199982,1.820000,0.486054,-0.486070,0.513578,0.513541,-0.013100,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
405,False,False,0.000000,-444.000000,1001.779968,0.000000,-408.199982,1.820000,0.486027,-0.486043,0.513603,0.513568,-0.012700,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
406,False,False,0.000000,-447.399994,1001.799988,0.000000,-408.199982,1.820000,0.486000,-0.486016,0.513627,0.513595,-0.012300,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
407,False,False,0.000000,-450.799988,1001.820007,0.000000,-408.199982,1.820000,0.485973,-0.485989,0.513651,0.513622,-0.012000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
408,False,False,0.000000,-454.199982,1001.839966,0.000000,-408.199982,1.820000,0.485946,-0.485962,0.513680,0.513643,-0.011700,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
409,False,False,0.000000,-457.599976,1001.859985,0.000000,-408.199982,1.820000,0.485919,-0.485935,0.513710,0.513665,-0.011400,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
410,False,False,0.000000,-461.000000,1001.880005,0.000000,-408.199982,1.820000,0.485898,-0.485914,0.513729,0.513686,-0.011100,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
411,False,False,0.000000,-464.399994,1001.899963,0.000000,-408.199982,1.820000,0.485876,-0.485892,0.513748,0.513708,-0.010800,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
412,False,False,0.000000,-467.799988,1001.919983,0.000000,-408.199982,1.820000,0.485855,-0.485871,0.513767,0.513730,-0.010500,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
413,False,False,0.000000,-471.199982,1001.940002,0.000000,-408.199982,1.820000,0.485833,-0.485849,0.513787,0.513751,-0.010200,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
414,False,False,0.000000,-474.599976,1001.959961,0.000000,-408.199982,1.820000,0.485811,-0.485828,0.513806,0.513773,-0.009900,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
415,False,False,0.000000,-478.000000,1001.979980,0.000000,-408.199982,1.820000,0.485790,-0.485806,0.513825,0.513794,-0.009600,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
416,False,False,0.000000,-481.399994,1002.000000,0.000000,-408.199982,1.820000,0.485768,-0.485784,0.513844,0.513816,-0.009300,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
417,False,False,0.000000,-484.799988,1002.019958,0.000000,-408.199982,1.820000,0.485747,-0.485763,0.513869,0.513832,-0.009000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
418,False,False,0.000000,-488.199982,1002.039978,0.000000,-408.199982,1.820000,0.485730,-0.485741,0.513888,0.513848,-0.008700,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
419,False,False,0.000000,-491.599976,1002.059998,0.000000,-408.199982,1.820000,0.485714,-0.485725,0.513903,0.513864,-0.008400,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
420,False,False,0.000000,-495.000000,1002.079956,0.000000,-408.199982,1.820000,0.485698,-0.485709,0.513917,0.513881,-0.008100,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
421,False,False,0.000000,-498.399994,1002.099976,0.000000,-408.199982,1.820000,0.485682,-0.485693,0.513932,0.513897,-0.007900,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
422,False,False,0.000000,-501.799988,1002.119995,0.000000,-408.199982,1.820000,0.485666,-0.485676,0.513946,0.513913,-0.007700,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
423,False,False,0.000000,-505.199982,1002.139954,0.000000,-408.199982,1.820000,0.485649,-0.485660,0.513960,0.513929,-0.007500,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
424,False,False,0.000000,-508.599976,1002.159973,0.000000,-408.199982,1.820000,0.485633,-0.485644,0.513975,0.513945,-0.007300,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
425,False,False,0.000000,-512.000000,1002.179993,0.000000,-408.199982,1.820000,0.485617,-0.485628,0.513989,0.513962,-0.007100,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
426,False,False,0.000000,-515.399963,1002.199951,0.000000,-408.199982,1.820000,0.485601,-0.485612,0.514004,0.513978,-0.006900,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
427,False,False,0.000000,-518.799988,1002.219971,0.000000,-408.199982,1.820000,0.485585,-0.485596,0.514018,0.513994,-0.006700,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
428,False,False,0.000000,-522.200012,1002.239990,0.000000,-408.199982,1.820000,0.485569,-0.485579,0.514038,0.514005,-0.006500,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
429,False,False,0.000000,-525.599976,1002.259949,0.000000,-408.199982,1.820000,0.485552,-0.485563,0.514058,0.514015,-0.006300,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
430,False,False,0.000000,-529.000000,1002.279968,0.000000,-408.199982,1.820000,0.485542,-0.485552,0.514067,0.514026,-0.006100,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
431,False,False,0.000000,-532.399963,1002.299988,0.000000,-408.199982,1.820000,0.485531,-0.485542,0.514077,0.514037,-0.005900,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
432,False,False,0.000000,-535.799988,1002.320007,0.000000,-408.199982,1.820000,0.485520,-0.485531,0.514086,0.514048,-0.005700,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
433,False,False,0.000000,-539.200012,1002.339966,0.000000,-408.199982,1.820000,0.485509,-0.485520,0.514096,0.514059,-0.005500,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
434,False,False,0.000000,-542.599976,1002.359985,0.000000,-408.199982,1.820000,0.485498,-0.485509,0.514106,0.514069,-0.005300,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
435,False,False,0.000000,-546.000000,1002.380005,0.000000,-408.199982,1.820000,0.485488,-0.485498,0.514115,0.514080,-0.005100,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
436,False,False,0.000000,-549.399963,1002.399963,0.000000,-408.199982,1.820000,0.485477,-0.485488,0.514125,0.514091,-0.004900,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
437,False,False,0.000000,-552.799988,1002.419983,0.000000,-408.199982,1.820000,0.485466,-0.485477,0.514134,0.514102,-0.004700,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
438,False,False,0.000000,-556.200012,1002.440002,0.000000,-408.199982,1.820000,0.485455,-0.485466,0.514144,0.514113,-0.004500,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
439,False,False,0.000000,-559.599976,1002.459961,0.000000,-408.199982,1.820000,0.485444,-0.485455,0.514154,0.514123,-0.004300,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
440,False,False,0.000000,-563.000000,1002.479980,0.000000,-408.199982,1.820000,0.485434,-0.485444,0.514163,0.514134,-0.004100,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
441,False,False,0.000000,-566.399963,1002.500000,0.000000,-408.199982,1.820000,0.485423,-0.485434,0.514178,0.514139,-0.004000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
442,False,False,0.000000,-569.799988,1002.519958,0.000000,-408.199982,1.820000,0.485412,-0.485423,0.514193,0.514145,-0.003900,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
443,False,False,0.000000,-573.200012,1002.539978,0.000000,-408.199982,1.820000,0.485401,-0.485412,0.514208,0.514150,-0.003800,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
444,False,False,0.000000,-576.599976,1002.559998,0.000000,-408.199982,1.820000,0.485396,-0.485401,0.514218,0.514156,-0.003700,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
445,False,False,0.000000,-580.000000,1002.579956,0.000000,-408.199982,1.820000,0.485391,-0.485396,0.514223,0.514161,-0.003600,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
446,False,False,0.000000,-583.399963,1002.599976,0.000000,-408.199982,1.820000,0.485385,-0.485391,0.514228,0.514166,-0.003500,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
447,False,False,0.000000,-586.799988,1002.619995,0.000000,-408.199982,1.820000,0.485380,-0.485385,0.514232,0.514172,-0.003400,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
448,False,False,0.000000,-590.200012,1002.639954,0.000000,-408.199982,1.820000,0.485374,-0.485380,0.514237,0.514177,-0.003300,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
449,False,False,0.000000,-593.599976,1002.659973,0.000000,-408.199982,1.820000,0.485369,-0.485374,0.514242,0.514183,-0.003200,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
450,False,False,0.000000,-597.000000,1002.679993,0.000000,-408.199982,1.820000,0.485364,-0.485369,0.514247,0.514188,-0.003100,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
451,False,False,0.000000,-600.399963,1002.699951,0.000000,-408.199982,1.820000,0.485358,-0.485364,0.514252,0.514193,-0.003000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
452,False,False,0.000000,-603.799988,1002.719971,0.000000,-408.199982,1.820000,0.485353,-0.485358,0.514256,0.514199,-0.002900,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
453,False,False,0.000000,-607.200012,1002.739990,0.000000,-408.199982,1.820000,0.485347,-0.485353,0.514261,0.514204,-0.002800,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
454,False,False,0.000000,-610.599976,1002.759949,0.000000,-408.199982,1.820000,0.485342,-0.485347,0.514266,0.514210,-0.002700,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
455,False,False,0.000000,-614.000000,1002.779968,0.000000,-408.199982,1.820000,0.485337,-0.485342,0.514271,0.514215,-0.002600,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
456,False,False,0.000000,-617.399963,1002.799988,0.000000,-408.199982,1.820000,0.485331,-0.485337,0.514275,0.514220,-0.002500,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
457,False,False,0.000000,-620.799988,1002.820007,0.000000,-408.199982,1.820000,0.485326,-0.485331,0.514280,0.514226,-0.002400,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
458,False,False,0.000000,-624.200012,1002.839966,0.000000,-408.199982,1.820000,0.485320,-0.485326,0.514285,0.514231,-0.002300,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
459,False,False,0.000000,-627.599976,1002.859985,0.000000,-408.199982,1.820000,0.485315,-0.485320,0.514290,0.514237,-0.002200,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
460,False,False,0.000000,-631.000000,1002.880005,0.000000,-408.199982,1.820000,0.485310,-0.485315,0.514295,0.514242,-0.002100,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
461,False,False,0.000000,-634.399963,1002.899963,0.000000,-408.199982,1.820000,0.485304,-0.485310,0.514299,0.514247,-0.002000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
462,False,False,0.000000,-637.799988,1002.919983,0.000000,-408.199982,1.820000,0.485299,-0.485304,0.514304,0.514253,-0.001900,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
463,False,False,0.000000,-641.200012,1002.940002,0.000000,-408.199982,1.820000,0.485293,-0.485299,0.514309,0.514258,-0.001800,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
464,False,False,0.000000,-644.599976,1002.959961,0.000000,-408.199982,1.820000,0.485288,-0.485293,0.514314,0.514264,-0.001700,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
465,False,False,0.000000,-648.000000,1002.979980,0.000000,-408.199982,1.820000,0.485283,-0.485288,0.514318,0.514269,-0.001600,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
466,False,False,0.000000,-651.399963,1003.000000,0.000000,-408.199982,1.820000,0.485277,-0.485283,0.514323,0.514274,-0.001500,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
467,False,False,0.000000,-654.799988,1003.019958,0.000000,-408.199982,1.820000,0.485272,-0.485277,0.514328,0.514280,-0.001400,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
468,False,False,0.000000,-658.200012,1003.039978,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,-0.001300,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
469,False,False,0.000000,-661.599976,1003.059998,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,-0.001200,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
470,False,False,0.000000,-665.000000,1003.079956,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,-0.001100,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
471,False,False,0.000000,-668.399963,1003.099976,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,-0.001000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
472,False,False,0.000000,-671.799988,1003.119995,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,-0.000900,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
473,False,False,0.000000,-675.200012,1003.139954,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,-0.000800,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
474,False,False,0.000000,-678.599976,1003.159973,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,-0.000700,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
475,False,False,0.000000,-682.000000,1003.179993,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,-0.000600,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
476,False,False,0.000000,-685.399963,1003.199951,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,-0.000500,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
477,False,False,0.000000,-688.799988,1003.219971,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,-0.000400,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
478,False,False,0.000000,-692.200012,1003.239990,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,-0.000300,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
479,False,False,0.000000,-695.599976,1003.259949,0.000000,-408.199982,1.820000,0.485266,-0.485272,0.514338,0.514280,-0.000200,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
